Date,Price,STH-Realised-Price,STH-MVRV
2024-07-16T00:00:00+00:00,65118.8266583869,64460.04893154372,0.9957371112893684
2024-07-17T00:00:00+00:00,64201.3707805377,64531.28530914035,1.0073703737432342
2024-07-18T00:00:00+00:00,63984.3022022209,64626.8697841302,0.9954768589013628
2024-07-19T00:00:00+00:00,66755.7833828171,64789.78852154036,1.005334653340905
2024-07-20T00:00:00+00:00,67185.4978112215,64885.80782599544,1.0295842828345303
2024-07-21T00:00:00+00:00,68056.6201215663,64947.03968177896,1.0349218365096735
2024-07-22T00:00:00+00:00,67535.1976738749,65043.1175674811,1.0388945124987423
2024-07-23T00:00:00+00:00,65916.4081616014,65095.855287988525,1.0222524491859433
2024-07-24T00:00:00+00:00,65353.3857784921,65176.18039828326,1.013178338514695
2024-07-25T00:00:00+00:00,65722.0611917007,65172.11383327047,0.9919366509841688
2024-07-26T00:00:00+00:00,67912.2433091759,65366.98598978663,1.0295418599206705
2024-07-27T00:00:00+00:00,68077.3730812391,65460.812580358135,1.042966499988409
2024-07-28T00:00:00+00:00,68170.6691309176,65482.06655342148,1.0357796961808945
2024-07-29T00:00:00+00:00,66867.167277031,65624.2565327263,1.0442988848565564
2024-07-30T00:00:00+00:00,66186.9146861484,65589.11947687257,1.0118362318219742
2024-07-31T00:00:00+00:00,64690.6340385739,65671.46221147032,1.0045182784912094
2024-08-01T00:00:00+00:00,65178.0554891876,65753.6610130329,0.975932560428548
2024-08-02T00:00:00+00:00,61506.7698877849,65720.99098799423,0.9696679522322118
2024-08-03T00:00:00+00:00,60688.2444272355,65699.6278952655,0.9322044045307832
2024-08-04T00:00:00+00:00,58306.2644786675,65611.6991177743,0.9129345130327
2024-08-05T00:00:00+00:00,54343.6276773816,64907.91296814241,0.8215434255733821
2024-08-06T00:00:00+00:00,56047.4712866744,64778.71399181315,0.8630691043624683
2024-08-07T00:00:00+00:00,55129.7410376973,64695.35903583815,0.8713914079798359
2024-08-08T00:00:00+00:00,61908.7896724138,64681.6095631427,0.902051963622035
2024-08-09T00:00:00+00:00,60720.9407594974,64713.630482221706,0.938685037665363
2024-08-10T00:00:00+00:00,60871.5550727645,64679.67830790314,0.9388855318293462
2024-08-11T00:00:00+00:00,58836.1043722969,64646.33371676955,0.934772841845749
2024-08-12T00:00:00+00:00,59394.1629538282,64600.45461413253,0.9127903255823212
2024-08-13T00:00:00+00:00,60536.2457846289,64351.34608267652,0.9294552855686324
2024-08-14T00:00:00+00:00,58840.6466797195,64242.5926689759,0.9357253693005144
2024-08-15T00:00:00+00:00,57644.1876879018,63966.01703451516,0.9126053013196256
