Time,Low,High,Open,Close,Volume
30-Nov-2022,16423.37,17259.37,16437.94,17167.33,42517.61172
01-Dec-2022,16855,17317.8,17165.44,16980.08,31798.99152
02-Dec-2022,16791.02,17108.25,16980.07,17094.71,23096.43687
03-Dec-2022,16863.58,17158.42,17094.25,16888.53,14081.45067
04-Dec-2022,16882.86,17199.99,16889.17,17108.9,16961.10829
05-Dec-2022,16865.22,17424.59,17108.9,16966.05,33618.45109
06-Dec-2022,16904.04,17111.35,16966.05,17089.05,26693.61012
07-Dec-2022,16679.52,17140.22,17089.18,16840,22635.46849
08-Dec-2022,16738,17300.59,16839.76,17226.01,23533.23454
09-Dec-2022,17060.69,17352.62,17226.03,17130.59,20976.637
10-Dec-2022,17093.42,17227.64,17130.49,17128.1,7860.586876
11-Dec-2022,17073.19,17271.92,17128.1,17085.21,9948.85267
12-Dec-2022,16875.83,17244.63,17085.62,17211.66,20659.65709
13-Dec-2022,17089.17,17999.99,17212.9,17773.18,38316.03172
14-Dec-2022,17660.93,18385.36,17772.98,17804.97,49295.42072
15-Dec-2022,17275.02,17856.26,17805.36,17357.96,37834.73808
16-Dec-2022,16529.53,17525,17359.1,16632.64,47159.86301
17-Dec-2022,16585.64,16799.99,16634.29,16782.25,18446.6836
18-Dec-2022,16663.76,16875,16782.23,16741.16,11073.43886
19-Dec-2022,16273.4,16822.84,16742.33,16439.74,26856.08599
20-Dec-2022,16398.22,17060.86,16439.98,16897.65,34330.28235
21-Dec-2022,16725.78,16926.05,16896.17,16826.56,16743.62189
22-Dec-2022,16560.84,16868.82,16825.18,16815.51,21269.7674
23-Dec-2022,16719.57,16943.29,16815.28,16777.21,21958.88698
24-Dec-2022,16775.88,16863.62,16777.88,16837.12,9502.803207
25-Dec-2022,16720.89,16853.88,16837.24,16829.02,7065.216566
26-Dec-2022,16787.97,16939.81,16829.19,16917.96,8493.276612
27-Dec-2022,16585.97,16967,16916.66,16698.73,17482.09319
28-Dec-2022,16460,16777.35,16698.31,16539.66,23345.55126
29-Dec-2022,16479.5,16654.81,16539.66,16627.54,20088.46487
30-Dec-2022,16326.16,16649.99,16627.36,16600.1,26532.28003
31-Dec-2022,16462.49,16634.42,16599.98,16530.35,15414.5294
01-Jan-2023,16490,16621,16531.83,16611.58,10668.73698
02-Jan-2023,16542.52,16789.99,16611.9,16666.95,13560.46018
03-Jan-2023,16600,16772.3,16666.86,16669.47,17612.35528
04-Jan-2023,16645.87,16988,16668.95,16844.42,25922.70681
05-Jan-2023,16750.07,16872.13,16844.4,16825.69,14918.22913
06-Jan-2023,16670.82,17027.11,16825.53,16948.06,24235.38704
07-Jan-2023,16903.58,16977.76,16948,16942.37,5680.117994
08-Jan-2023,16910.41,17167.52,16942.37,17125.18,9195.459854
09-Jan-2023,17102.97,17396.25,17125.17,17177.98,33252.15436
10-Jan-2023,17145.1,17494.37,17177.94,17443.5,24901.57486
11-Jan-2023,17315.08,17998,17443.5,17944.27,27251.01602
12-Jan-2023,17904.83,19115.85,17944.15,18847.75,61938.44269
13-Jan-2023,18714.8,20000,18847.77,19934.88,55049.62235
14-Jan-2023,19893.25,21321.98,19934.07,20957.02,58239.87329
15-Jan-2023,20560.16,21057.3,20956.2,20879.7,25709.30242
16-Jan-2023,20611.45,21465.62,20879.67,21187.5,41151.35429
17-Jan-2023,20844.73,21595,21191.46,21136.33,32656.47978
18-Jan-2023,20370.01,21650.21,21135.01,20674.29,34600.25647
19-Jan-2023,20656.52,21197,20674.03,21084.22,23436.75405
20-Jan-2023,20865.64,22754.73,21084.05,22669.81,32810.59588
21-Jan-2023,22432.45,23375.6,22671.09,22789.37,32657.605
22-Jan-2023,22298.15,23082.82,22789.34,22714.87,25548.28914
23-Jan-2023,22500.01,23180.55,22714.81,22920.29,32380.77464
24-Jan-2023,22460.17,23165.56,22920.67,22636.17,39180.10567
25-Jan-2023,22326.24,23824.66,22636.19,23062.36,38496.91632
26-Jan-2023,22853.61,23287.38,23062.36,23010.47,30187.01703
27-Jan-2023,22540.76,23511.9,23011.37,23084.4,27185.13488
28-Jan-2023,22884,23196.99,23084.38,23028.95,7466.339303
29-Jan-2023,22974.75,23966,23029.56,23745.8,20952.76361
30-Jan-2023,22500,23802.99,23744.34,22836.03,34312.28644
31-Jan-2023,22719.68,23313.23,22836.03,23128.86,22721.77476
01-Feb-2023,22760,23813.57,23127.15,23735.97,20292.22417
02-Feb-2023,23367.87,24262.18,23735.97,23493.84,16368.92138
03-Feb-2023,23208.01,23720,23497.29,23433.54,14215.66843
04-Feb-2023,23257.71,23589.67,23433.47,23328.87,3567.130075
05-Feb-2023,22758.01,23433.2,23329.47,22936.34,6574.345333
06-Feb-2023,22637.51,23163.05,22936.34,22764.07,12149.94486
07-Feb-2023,22748.11,23348.73,22763.42,23244.67,9803.347598
08-Feb-2023,22669.09,23451.01,23244.64,22964.38,7693.591959
09-Feb-2023,21700,23011.18,22963.91,21800.63,19277.23965
10-Feb-2023,21467.43,21942.41,21800.62,21628.97,12641.59513
11-Feb-2023,21605.35,21904,21628.97,21863.73,4695.911439
12-Feb-2023,21631,22091.88,21863.73,21789.8,5990.686429
13-Feb-2023,21366.45,21903.03,21789.79,21789.14,13246.30493
14-Feb-2023,21545.67,22331.76,21789,22206.27,14879.72784
15-Feb-2023,22054.17,24386.5,22206.26,24329.04,23427.35072
16-Feb-2023,23510.73,25256.83,24326.95,23516.15,30034.93494
17-Feb-2023,23344.12,25025,23516.95,24577.6,22795.35235
18-Feb-2023,24407.67,24879.33,24577.6,24636.23,6191.173796
19-Feb-2023,24192.7,25200,24635.85,24281.31,9733.21021
20-Feb-2023,23841.08,25128.11,24278.81,24844.97,13977.17943
21-Feb-2023,24153.96,25288.88,24844.21,24454.43,16495.25564
22-Feb-2023,23581.64,24480,24454.08,24184.44,17390.31078
23-Feb-2023,23612.59,24600.95,24184.9,23943.32,16847.70433
24-Feb-2023,22520,24132.67,23943.32,23186.88,20933.97489
25-Feb-2023,22716.47,23220.56,23186.88,23159.71,5937.438478
26-Feb-2023,23052.78,23689.77,23159.71,23556.83,6063.459183
27-Feb-2023,23109.06,23895.51,23556.83,23489.52,12098.67254
28-Feb-2023,23027.24,23597.98,23490.01,23145.32,9516.027667
01-Mar-2023,23025.17,23999.99,23144.37,23631.52,12151.8454
02-Mar-2023,23196.09,23798.62,23632.12,23468.24,9239.936445
03-Mar-2023,21988.02,23477.28,23468.79,22358.18,21715.09356
04-Mar-2023,22150.71,22409.82,22358.18,22350.95,2266.214979
05-Mar-2023,22195.13,22654.64,22349.74,22432.69,5291.964676
06-Mar-2023,22264.73,22599.99,22431.99,22410.31,10660.04864
07-Mar-2023,21932.74,22557.03,22410.13,22198.48,10381.24423
08-Mar-2023,21580.84,22281.55,22198.09,21698.37,13343.72576
09-Mar-2023,20050,21825.53,21699.41,20367.01,21326.08097
10-Mar-2023,19568.52,20369.78,20366.97,20230.08,32126.59207
11-Mar-2023,19900.5,20964.5,20230.07,20620.54,18920.851
12-Mar-2023,20446.24,22276.69,20619.34,22219.08,19165.53317
13-Mar-2023,21882.63,24710,22216.02,24220,38654.82408
14-Mar-2023,24052,26553.9,24220,24762.65,44100.36445
15-Mar-2023,23931.01,25300,24761.61,24377.16,30128.42762
16-Mar-2023,24207.54,25235.28,24377.16,25051.85,20754.42573
17-Mar-2023,24946.86,27834.54,25052.11,27453.62,40752.19374
18-Mar-2023,26652.45,27780,27453.75,26980.35,18096.24372
19-Mar-2023,26904,28478,26980.35,28054.46,16897.41762
20-Mar-2023,27218.36,28578.63,28058.15,27823.32,23782.65677
21-Mar-2023,27414.77,28605.32,27822.85,28207.33,16193.18925
22-Mar-2023,26678.16,28937.73,28201.22,27325.15,33974.43698
23-Mar-2023,27189.19,28839.68,27324.05,28352.94,26698.2966
24-Mar-2023,27027.88,28433.34,28352.95,27489.24,22190.91293
25-Mar-2023,27184.78,27818.67,27489.24,27488.18,9655.949455
26-Mar-2023,27445.04,28230.32,27489.56,27992.9,9800.642994
27-Mar-2023,26525,28053.26,27995.27,27142.87,17268.16336
28-Mar-2023,26640,27519.99,27142.85,27274.15,14103.92919
29-Mar-2023,27255.42,28654.06,27274.18,28359.54,17710.85959
30-Mar-2023,27693.7,29190.04,28359.54,28035.48,20972.43924
31-Mar-2023,27512.97,28650.2,28034.88,28474.4,18917.36215
01-Apr-2023,28223.76,28826.45,28475.41,28471.46,6988.042397
02-Apr-2023,27862.69,28544.21,28471.03,28188.34,6707.97703
03-Apr-2023,27227.61,28525,28188.34,27811.77,16192.03702
04-Apr-2023,27670.24,28450,27809.55,28179.64,13261.95025
05-Apr-2023,27817.32,28799.99,28178.66,28175.37,15066.7245
06-Apr-2023,27716.77,28199.11,28175.27,28053.46,10291.80646
07-Apr-2023,27790.21,28120.71,28052.74,27931.94,5847.772005
08-Apr-2023,27881.01,28175.89,27930.12,27958.81,3854.334904
09-Apr-2023,27814,28547.67,27958.19,28340.99,6136.428623
10-Apr-2023,28162.49,29794.47,28342.28,29660.41,15752.30419
11-Apr-2023,29612.3,30584.58,29657.7,30227.19,18637.22158
12-Apr-2023,29675,30517,30227.18,29912.2,14961.08403
13-Apr-2023,29878.08,30627.05,29912.2,30406.78,12505.27274
14-Apr-2023,30000,31050,30410.03,30492.92,19793.55778
15-Apr-2023,30231.76,30622.38,30492.91,30324.11,5486.722239
16-Apr-2023,30148.28,30572.1,30325.07,30326.09,6230.249115
17-Apr-2023,29251.71,30340.21,30321.41,29449.91,13418.03804
18-Apr-2023,29103.89,30500,29449.91,30393.4,12649.52217
19-Apr-2023,28595.28,30430.72,30394.5,28809.72,20951.87852
20-Apr-2023,27991.32,29102.69,28809.71,28248.18,17007.3121
21-Apr-2023,27133,28371.88,28248.18,27253.85,19665.99126
22-Apr-2023,27133,27887.78,27252.96,27821.41,7556.8577
23-Apr-2023,27333.2,27820.99,27820.99,27592.98,6255.767783
24-Apr-2023,26965.14,28000,27592.7,27515.05,12258.59093
25-Apr-2023,27194.51,28400,27513.85,28304.42,12013.57991
26-Apr-2023,27230.77,30050.66,28304.42,28426.08,31636.3915
27-Apr-2023,28387.07,29900,28428.86,29483.72,24310.3636
28-Apr-2023,28900,29606.45,29486.97,29338.63,14184.03939
29-Apr-2023,29057.3,29470,29339.47,29249.35,4909.727178
30-Apr-2023,29095.92,29969.99,29249.24,29247.14,6837.068314
01-May-2023,27664.31,29348.6,29240.49,28077.27,17953.1167
02-May-2023,27871.44,28899.99,28077.44,28684.4,13258.60506
03-May-2023,28122,29276.12,28683.41,29038.75,15605.28754
04-May-2023,28674.58,29383.5,29039.36,28857.23,10407.16067
05-May-2023,28810,29706.57,28857.88,29536.76,14691.12612
06-May-2023,28394,29850,29538.87,28902.66,8546.798749
07-May-2023,28429.12,29189.71,28901.3,28474.53,5884.670074
08-May-2023,27279.66,28676.38,28472.68,27695.06,15859.4184
09-May-2023,27367.01,27833.64,27693.24,27647.29,8888.426836
10-May-2023,26800,28334.75,27647.29,27624.01,18590.9699
11-May-2023,26702,27649.85,27621.5,26986.56,13438.74632
12-May-2023,25810,27099.21,26986.79,26808.84,18458.49543
13-May-2023,26700,27060.24,26808.8,26789.48,4782.644227
14-May-2023,26581.52,27221.51,26786.99,26929.98,4393.205314
15-May-2023,26740.95,27678.73,26929.98,27171.13,11889.94843
16-May-2023,26860.12,27302.99,27165.26,27037.68,11209.90768
17-May-2023,26543.87,27516.58,27037.72,27407.77,13308.63177
18-May-2023,26361.52,27487.71,27407.76,26820.49,12604.94859
19-May-2023,26632.73,27190.35,26819.64,26890.27,7587.526291
20-May-2023,26836.21,27178.99,26890.27,27113.61,3127.427579
21-May-2023,26667.63,27288.02,27113.97,26752.65,5534.524758
22-May-2023,26536.99,27105.63,26751,26854.73,8554.42214
23-May-2023,26803.46,27500,26854.09,27223.22,11594.53703
24-May-2023,26070.04,27225,27222.86,26321.4,17340.61731
25-May-2023,25864.35,26625.93,26321.42,26479.06,12094.45706
26-May-2023,26334.33,26950,26479.15,26714.86,9858.600322
27-May-2023,26559.96,26943.6,26711.56,26867.99,3348.379082
28-May-2023,26780.11,28277.56,26870.13,28070.04,9725.64199
29-May-2023,27534.81,28473.93,28070.04,27744.82,11355.2411
30-May-2023,27555,28057.23,27744.81,27700.15,12024.4583
31-May-2023,26842.94,27844.89,27700.68,27223.08,15163.06256
01-Jun-2023,26615,27360.31,27221.54,26828.42,11927.59445
02-Jun-2023,26508,27307.44,26827.73,27250.69,12206.16873
03-Jun-2023,26923.35,27341.13,27252.67,27077.6,3589.32342
04-Jun-2023,26958.98,27466.83,27078.27,27122.04,4115.09882
05-Jun-2023,25391.43,27137.75,27122.03,25741.5,16641.46932
06-Jun-2023,25351.92,27368.67,25741.5,27243.63,18531.05926
07-Jun-2023,26121.06,27402.79,27243.45,26346.41,16094.37567
08-Jun-2023,26212.63,26820.3,26347.09,26508.32,8160.84834
09-Jun-2023,26283.5,26780.4,26505.71,26482.81,10536.83247
10-Jun-2023,25385.52,26534.95,26482.8,25856.1,16967.73206
11-Jun-2023,25648,26219.1,25856.1,25937.02,8653.838036
12-Jun-2023,25616.98,26108.64,25936.98,25905.82,10491.06768
13-Jun-2023,25710.78,26435.81,25905.99,25930.23,14396.74678
14-Jun-2023,24821,26090,25929.35,25123.34,14480.51749
15-Jun-2023,24750,25749.99,25123.41,25569.99,18601.18892
16-Jun-2023,25143.24,26486.56,25569.99,26329.6,16632.74254
17-Jun-2023,26165.98,26783.2,26329.6,26506.56,7209.425103
18-Jun-2023,26245.27,26693.11,26507.97,26336.46,5233.683782
19-Jun-2023,26250,27040.64,26336.46,26837.78,9643.067484
20-Jun-2023,26637.41,28417.11,26839.04,28320.43,28704.55296
21-Jun-2023,28271.67,30800,28320.41,29995.08,31445.78143
22-Jun-2023,29539.57,30513.25,29999.85,29886.31,18457.66786
23-Jun-2023,29802.65,31443.67,29886.25,30707.61,22659.54059
24-Jun-2023,30265.88,30815.92,30709.59,30547.18,6883.283186
25-Jun-2023,30288.33,31057.86,30547.3,30480.24,6265.474345
26-Jun-2023,29900,30662.66,30480.24,30272.18,12491.83082
27-Jun-2023,30228.44,31020.54,30272.24,30697.38,11995.52685
28-Jun-2023,29840,30716.93,30696.06,30074.94,9391.665421
29-Jun-2023,30036.18,30838,30074.93,30446.47,12261.34049
30-Jun-2023,29417.14,31277,30445.67,30466.72,26013.22735
01-Jul-2023,30312.8,30659.33,30466.73,30587.21,4012.765389
02-Jul-2023,30165.39,30791.75,30587.22,30613.51,4829.838713
03-Jul-2023,30569,31399.08,30613.57,31161.8,11391.98258
04-Jul-2023,30628.3,31333,31162.71,30771.25,7233.951886
05-Jul-2023,30189.56,30882.95,30772.93,30499.27,8782.619224
06-Jul-2023,29850,31525.1,30499.27,29899.38,17229.92231
07-Jul-2023,29715.87,30456,29895.6,30352.08,11137.14221
08-Jul-2023,30047.78,30388.91,30350.35,30291.69,3856.110788
09-Jul-2023,30066.95,30451.78,30291.69,30168.38,3884.046879
10-Jul-2023,29955,31055.75,30168.26,30419.89,12703.78163
11-Jul-2023,30304.45,30811.65,30419.89,30626.55,10653.57611
12-Jul-2023,30200,31000,30624.65,30381.81,14881.70512
13-Jul-2023,30250.73,31862.21,30383.26,31471.83,26135.61924
14-Jul-2023,29920.31,31645.66,31471.83,30330.52,19272.20339
15-Jul-2023,30254.67,30406.27,30330.93,30301.65,2559.072327
16-Jul-2023,30075.93,30457.03,30302.01,30247.64,4021.410123
17-Jul-2023,29668.58,30345.45,30247.56,30143.08,10632.80668
18-Jul-2023,29525,30249.3,30143.08,29861.93,11124.83937
19-Jul-2023,29757.44,30196.24,29861.92,29916.72,8804.546752
20-Jul-2023,29564.19,30421.29,29916.69,29809.13,11494.95349
21-Jul-2023,29729.48,30060.28,29809.13,29907.98,7598.610534
22-Jul-2023,29626.86,30002.38,29907.15,29795.03,3629.482511
23-Jul-2023,29733.55,30350.7,29793.62,30081.61,4513.832143
24-Jul-2023,28850,30099.99,30081.61,29176.98,14484.27558
25-Jul-2023,29046,29376.51,29176.98,29225.14,7140.853689
26-Jul-2023,29089.54,29686.41,29225.11,29353.23,9635.092066
27-Jul-2023,29075,29571.42,29350.88,29214.92,7327.450711
28-Jul-2023,29115.32,29532.45,29214.93,29316.15,7105.494348
29-Jul-2023,29253.44,29411.09,29316.05,29355.71,2893.052988
30-Jul-2023,29033,29450,29356.65,29281.39,4387.572566
31-Jul-2023,29102.65,29526.99,29280.41,29230.67,8793.838872
01-Aug-2023,28477,29726.73,29230.61,29697.27,17751.31113
02-Aug-2023,28903.79,30033,29699.25,29164.22,17967.348
03-Aug-2023,28938.93,29399.97,29163.87,29174.18,8920.014777
04-Aug-2023,28747.1,29312.28,29174.84,29076.48,7291.146877
05-Aug-2023,28946.17,29111.87,29077.04,29047.12,2490.847105
06-Aug-2023,28955,29163.24,29047.33,29040.01,2461.640121
07-Aug-2023,28660.53,29246,29040.01,29179.21,9200.085233
08-Aug-2023,29104.65,30222,29179.28,29770.01,15610.25491
09-Aug-2023,29344.16,30128.88,29770.01,29562.76,10451.45168
10-Aug-2023,29306,29709.38,29562.76,29424.03,7104.556222
11-Aug-2023,29213.59,29534.14,29424.04,29400.45,5961.217447
12-Aug-2023,29349.98,29477.31,29400.45,29416.96,1906.170799
13-Aug-2023,29247.15,29447.6,29417.19,29275.94,2128.374377
14-Aug-2023,29072.96,29665.27,29275.78,29405.49,7063.468063
15-Aug-2023,29046.58,29464.62,29405.49,29170.14,5815.322262
16-Aug-2023,28690.37,29231.92,29170.13,28700.51,9669.425359
17-Aug-2023,25234.76,28751.84,28700.51,26627.57,27723.21087
18-Aug-2023,25610,26834.37,26627.21,26048.89,21190.13042
19-Aug-2023,25793.11,26269.11,26048.9,26096.42,6554.053448
20-Aug-2023,25975.01,26296.78,26096.4,26189.14,4345.072287
21-Aug-2023,25814,26260.25,26189.36,26125.18,9936.98111
22-Aug-2023,25350,26137.99,26125.16,26042.11,12418.87289
23-Aug-2023,25796.47,26818.28,26041.94,26427.54,15743.86437
24-Aug-2023,25850,26567.38,26427.73,26163.49,10002.33993
25-Aug-2023,25750,26294.53,26163.49,26049.39,10926.33774
26-Aug-2023,25971.44,26115.44,26049.4,26009.61,1862.15021
27-Aug-2023,25961.81,26171.87,26009.62,26091.16,2069.848311
28-Aug-2023,25850,26232.88,26091.16,26101.04,5460.420384
29-Aug-2023,25903.18,28184.89,26101.03,27717.98,21402.10103
30-Aug-2023,27015.75,27775,27717.15,27306.06,9793.956795
31-Aug-2023,25660.61,27576.99,27306.06,25932.45,14462.02738
01-Sep-2023,25307.37,26142.28,25931.51,25794.88,14995.7261
02-Sep-2023,25707.3,25982.48,25795.61,25867.83,3810.774291
03-Sep-2023,25792.29,26123,25867.82,25969.83,3434.519567
04-Sep-2023,25627,26093.07,25969.83,25816.13,4635.815466
05-Sep-2023,25551.36,25884.04,25816.14,25783.91,6051.148118
06-Sep-2023,25358,26025.78,25782.49,25747.63,9374.337922
07-Sep-2023,25595.8,26440.55,25747.63,26276.3,10885.13902
08-Sep-2023,25640.1,26460.41,26276.38,25906.34,11149.95851
09-Sep-2023,25791.45,25942.69,25906.33,25897.82,2225.822111
10-Sep-2023,25578.01,26023.89,25897.82,25831.76,4361.602853
11-Sep-2023,24900,25891.6,25831.77,25152.14,13404.11511
12-Sep-2023,25120.76,26556.91,25152.13,25840.61,19789.48058
13-Sep-2023,25763.43,26413.59,25839.95,26226.65,10099.73837
14-Sep-2023,26128.25,26869.06,26227.16,26532.76,12929.08238
15-Sep-2023,26213.96,26892.65,26532.5,26602.42,9345.939137
16-Sep-2023,26453.32,26777,26601.71,26569.69,4132.048176
17-Sep-2023,26405.04,26626.49,26569.69,26530.95,3252.269761
18-Sep-2023,26382.13,27427.34,26530.96,26764.49,17493.7082
19-Sep-2023,26666.93,27500,26764.03,27216.13,14386.07885
20-Sep-2023,26798.98,27393.78,27216.52,27123.94,11590.24028
21-Sep-2023,26359.7,27163.48,27122.65,26564.54,11801.98944
22-Sep-2023,26467.94,26742.86,26564.54,26578.4,8563.052331
23-Sep-2023,26513,26638.58,26578.4,26579.6,2597.257057
24-Sep-2023,26118.86,26731.1,26579.59,26250.24,4587.805291
25-Sep-2023,25983.78,26444.95,26248.17,26296.08,10762.98401
26-Sep-2023,26080,26397.59,26296.07,26208.44,7016.421228
27-Sep-2023,26088.37,26830,26208.43,26357.62,14123.89691
28-Sep-2023,26321.37,27313.86,26357.56,27027.14,18975.87764
29-Sep-2023,26661.71,27238.9,27027.44,26907,12712.27178
30-Sep-2023,26884.86,27097.25,26905.57,26961,4413.309481
01-Oct-2023,26955.25,28062.62,26961,27995.46,8747.068888
02-Oct-2023,27302.3,28613.37,27995.46,27504.04,25148.25342
03-Oct-2023,27160.47,27672.12,27504.03,27428.96,14334.10858
04-Oct-2023,27208.65,27842.38,27428.96,27786.75,10238.17053
05-Oct-2023,27358.05,28140,27786.12,27412.96,14136.04784
06-Oct-2023,27173.41,28288.88,27413.15,27945.17,12908.75146
07-Oct-2023,27861.2,28040.84,27945.17,27976.43,3489.915957
08-Oct-2023,27708.6,28109.94,27976.44,27933.55,4118.563811
09-Oct-2023,27268.63,28003.7,27933.54,27596.67,10218.62556
10-Oct-2023,27291.81,27739.94,27596.67,27393.29,10265.79358
11-Oct-2023,26521.32,27478.61,27393.28,26869.19,16466.26612
12-Oct-2023,26537.72,26939.55,26867.97,26750.51,7881.215049
13-Oct-2023,26662.62,27122.24,26752.06,26863.53,8694.600971
14-Oct-2023,26797,26988.12,26863.54,26851.71,2786.760097
15-Oct-2023,26806.06,27301.37,26851.71,27186.13,6215.851305
16-Oct-2023,27135.92,30000,27186.13,28520.24,36471.75024
17-Oct-2023,28083.19,28637.21,28520.24,28408.83,14171.43181
18-Oct-2023,28151.6,28999.98,28408.51,28326.51,11820.68114
19-Oct-2023,28122.57,28938.96,28326.24,28735.34,12662.68
20-Oct-2023,28591.85,30248,28734.51,29684.73,20095.91529
21-Oct-2023,29475.06,30369,29684.73,29924.84,6369.934753
22-Oct-2023,29670,30275,29925.91,30004.15,5720.289659
23-Oct-2023,29890.89,35000,30004.14,33087.58,33228.46735
24-Oct-2023,32851.45,35157.23,33079.72,33922.52,38506.35963
25-Oct-2023,33690.91,35144,33921.66,34506.35,18668.45817
26-Oct-2023,33735.86,34843.04,34504.33,34154.71,15867.44697
27-Oct-2023,33400,34249.99,34153.35,33906.09,13879.0433
28-Oct-2023,33867.38,34500,33905.96,34085.42,4372.527249
29-Oct-2023,33937.31,34763,34085.42,34534.48,5547.095857
30-Oct-2023,34077.9,34871,34534.48,34493.79,10183.77617
31-Oct-2023,34038.79,34732.18,34493.51,34656.4,9282.028668
01-Nov-2023,34079.46,35647.19,34656.38,35440.1,16197.45982
02-Nov-2023,34311.73,35997.8,35440.1,34950,13455.65527
03-Nov-2023,34100,34954.6,34947.92,34731.27,13961.70015
04-Nov-2023,34599.85,35278.4,34730.32,35087.01,4696.701483
05-Nov-2023,34500,35410,35087.43,35035.42,5892.673293
06-Nov-2023,34753.66,35294.12,35035.79,35059.46,7088.271532
07-Nov-2023,34530.67,35963,35059.46,35416.28,13841.59196
08-Nov-2023,35103.14,36113.59,35416.63,35639.13,12253.15808
09-Nov-2023,35555.16,37999,35639.13,36706.59,29045.85196
10-Nov-2023,36334.46,37548.8,36704.01,37324.83,15183.16854
11-Nov-2023,36701.5,37424.03,37324.84,37139.12,5344.453828
12-Nov-2023,36740.9,37247,37139.94,37086.03,3317.502786
13-Nov-2023,36351,37442.48,37086.5,36475.67,10543.29565
14-Nov-2023,34758.64,36756.16,36475.68,35554.09,16008.49078
15-Nov-2023,35358.45,37987,35554.1,37885.35,19941.6757
16-Nov-2023,35511.11,37958.75,37885.35,36161.15,18455.96829
17-Nov-2023,35869,36831.99,36161.15,36630.38,12218.85138
18-Nov-2023,36205.89,36857.15,36631.56,36594.89,3468.398214
19-Nov-2023,36404.52,37546.62,36596.14,37391.19,4366.448923
20-Nov-2023,36720,37784.07,37389.06,37475.64,14114.0104
21-Nov-2023,35744.9,37675.77,37472.76,35751.89,20837.73934
22-Nov-2023,35633,37875,35755.33,37424.31,17606.9724
23-Nov-2023,36888,37653.67,37424.31,37304.05,7211.317549
24-Nov-2023,37257.56,38454,37304.04,37745.84,17507.89004
25-Nov-2023,37615.91,37920.27,37746.29,37805.99,3567.422449
26-Nov-2023,37156.72,37842.17,37806.84,37462.79,6113.056252
27-Nov-2023,36715.1,37578.42,37462.01,37241.63,13510.45476
28-Nov-2023,36873.55,38425.96,37241.64,37838.26,18156.47258
29-Nov-2023,37581.93,38480,37838.26,37863.84,15162.68883
30-Nov-2023,37500,38152.18,37864.79,37732.27,8081.192484
01-Dec-2023,37618.25,39000,37732.27,38703.54,16395.90198
02-Dec-2023,38660.03,39740,38706.55,39478.95,7540.768818
03-Dec-2023,39293.02,40221.22,39467.42,39984.81,7153.156638
04-Dec-2023,39983.6,42410.46,39984.81,41987.24,21993.05996
05-Dec-2023,41384.03,45000,41985.53,44084.39,24018.76035
06-Dec-2023,43369,44290.37,44086.33,43764.05,15977.55938
07-Dec-2023,42846.53,44057.23,43766.41,43280.95,13055.36691
08-Dec-2023,43087.17,44754.99,43281.11,44192.87,13579.4086
09-Dec-2023,43586.14,44384.68,44192.86,43723.25,5469.407084
10-Dec-2023,43562.06,44049.51,43722.84,43793.68,3919.094236
11-Dec-2023,40150,43811.81,43793.67,41229.61,25524.67095
12-Dec-2023,40636.51,42088.56,41229.61,41477.39,13414.86774
13-Dec-2023,40553.15,43475,41477.6,42885.54,15798.66423
14-Dec-2023,41426.76,43442.15,42887.39,43027.77,15434.25971
15-Dec-2023,41640.51,43095.71,43027.77,41933.89,10861.72865
16-Dec-2023,41626.66,42680.2,41934.84,42237.29,5315.655823
17-Dec-2023,41222,42367.82,42235.23,41349.59,6649.064958
18-Dec-2023,40508.01,42754.79,41349.59,42650.01,13394.33475
19-Dec-2023,41780,43461.86,42650.01,42266.22,13403.93448
20-Dec-2023,42184.48,44324.86,42266.25,43674.77,19307.10896
21-Dec-2023,43295.78,44250,43673.11,43875.32,13170.97282
22-Dec-2023,43412.82,44424.36,43875.56,44013.73,10733.55348
23-Dec-2023,43333.35,44033.84,44013.65,43726.35,4075.08954
24-Dec-2023,42614.17,43985.67,43728.36,43025.03,4947.001656
25-Dec-2023,42755.35,43818.29,43025.02,43589.67,4799.731048
26-Dec-2023,41600.67,43605,43589.67,42515.53,13035.02746
27-Dec-2023,42111.47,43709.98,42521.21,43474.4,12917.48404
28-Dec-2023,42265.08,43830.34,43469.06,42581.23,13583.916
29-Dec-2023,41300,43137.1,42581.23,42063.45,16756.43324
30-Dec-2023,41518.19,42593.73,42064.22,42141.03,11609.82377
31-Dec-2023,41964.68,42850,42139.32,42288.06,11397.57304
01-Jan-2024,42175.65,44240.8,42288.58,44220.78,7977.728511
02-Jan-2024,44195.13,45925.82,44220.78,44972.8,29583.38408
03-Jan-2024,40625.68,45519.32,44972.81,42862.44,32281.85234
04-Jan-2024,42650,44800,42860.58,44193.29,18193.81684
05-Jan-2024,42450,44443.37,44198.35,44186.59,18073.09561
06-Jan-2024,43436.5,44260.95,44187.76,43992.44,5691.434603
07-Jan-2024,43629.7,44510.01,43992.79,43950.28,5931.346507
08-Jan-2024,43200.44,47330,43954.52,46995.1,26447.17327
09-Jan-2024,44701.54,47901,46995.09,46124.08,26305.56366
10-Jan-2024,44320.01,47732.5,46120.79,46666.11,36534.39766
11-Jan-2024,45555.55,49102.29,46678.54,46342.66,38150.89479
12-Jan-2024,41444.97,46522.2,46344.96,42773.03,46862.43347
13-Jan-2024,42427,43250,42775.1,42839.33,10998.76404
